,collision_date,accidents,is_12AM_3AM,is_3AM_6AM,is_6AM_9AM,is_9AM_12PM,is_12PM_3PM,is_3PM_6PM,is_6PM_9PM,is_9PM_12AM,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_sunday,avg_density_per_collision,avg_wealth_per_collision,avg_intersections_per_collision,avg_watts_per_collision,avg_lightbulbs_per_collision,avg_one_way_signs_per_collision,avg_speed_limit_signs_per_collision,avg_no_u_turn_signs_per_collision,avg_stop_sign_per_collision,avg_yield_sign_per_collision,high_severity,low_severity,number_killed,number_injured,pedestrian_accident,bicycle_accident,motorcycle_accident,truck_accident,alcohol_involved,count_ped_killed,count_ped_injured,count_bicyclist_killed,count_bicyclist_injured,intersection_N,intersection_Unknown,intersection_Y,weather_1_A,weather_1_B,weather_1_C,weather_1_D,weather_1_E,weather_1_F,weather_1_G,weather_1_Unknown,location_type_H,location_type_I,location_type_N,location_type_R,primary_coll_factor_A,primary_coll_factor_B,primary_coll_factor_C,primary_coll_factor_D,primary_coll_factor_E,primary_coll_factor_Unknown,pcf_viol_category_00,pcf_viol_category_01,pcf_viol_category_02,pcf_viol_category_03,pcf_viol_category_04,pcf_viol_category_05,pcf_viol_category_06,pcf_viol_category_07,pcf_viol_category_08,pcf_viol_category_09,pcf_viol_category_10,pcf_viol_category_11,pcf_viol_category_12,pcf_viol_category_13,pcf_viol_category_14,pcf_viol_category_15,pcf_viol_category_16,pcf_viol_category_17,pcf_viol_category_18,pcf_viol_category_21,pcf_viol_category_22,pcf_viol_category_24,pcf_viol_category_Unknown,hit_and_run_F,hit_and_run_M,hit_and_run_N,type_of_collision_A,type_of_collision_B,type_of_collision_C,type_of_collision_D,type_of_collision_E,type_of_collision_F,type_of_collision_G,type_of_collision_H,type_of_collision_Unknown,road_surface_A,road_surface_B,road_surface_C,road_surface_D,road_surface_Unknown,road_cond_1_A,road_cond_1_B,road_cond_1_C,road_cond_1_D,road_cond_1_E,road_cond_1_F,road_cond_1_G,road_cond_1_H,road_cond_1_Unknown,lighting_A,lighting_B,lighting_C,lighting_D,lighting_E,lighting_Unknown,control_device_A,control_device_B,control_device_C,control_device_D,control_device_Unknown
1606,2016-05-25T00:00:00.000Z,106,8,3,17,19,17,19,18,5,0,0,1,0,0,0,0,14525.146216926865,26259.538938733574,141.77358490566039,72108.50943396226,719.2924528301887,21.4811320754717,24.056603773584907,1.9150943396226414,137.5566037735849,0.5566037735849056,4,102,0,95,0.0,0.0,0.0,0.0,0.0,0,13,0,12,49,0,57,83,23,0,0,0,0,0,0,0,0,106,0,103,2,1,0,0,0,3,2,0,16,5,7,2,3,8,23,4,7,13,0,0,0,0,5,1,5,2,0,0,13,22,71,6,21,23,38,5,0,13,0,0,106,0,0,0,0,0,0,0,1,0,0,0,104,1,83,2,21,0,0,0,56,2,0,48,0
1607,2016-05-26T00:00:00.000Z,104,2,5,11,10,19,30,18,8,0,0,0,1,0,0,0,11567.591732514642,34351.92714289383,148.97115384615384,68472.34615384616,673.2403846153846,32.31730769230769,22.5,3.173076923076923,142.9903846153846,0.6442307692307693,3,101,0,90,0.0,0.0,0.0,0.0,0.0,0,5,0,10,43,0,61,103,1,0,0,0,0,0,0,0,0,104,0,104,0,0,0,0,0,0,2,0,27,4,6,2,11,7,27,3,1,5,0,0,0,0,2,0,6,1,0,0,8,27,69,7,25,28,38,1,0,5,0,0,104,0,0,0,0,2,0,0,0,1,0,0,101,0,81,1,21,1,0,0,46,0,0,58,0
1608,2016-05-27T00:00:00.000Z,112,6,6,12,10,14,31,14,19,0,0,0,0,1,0,0,11349.007546469398,27518.156007141828,133.88392857142858,66467.32142857143,626.3035714285714,33.151785714285715,20.651785714285715,2.4375,132.01785714285714,0.5982142857142857,3,109,1,88,0.0,0.0,0.0,0.0,0.0,1,9,0,6,55,0,57,107,5,0,0,0,0,0,0,0,0,112,0,110,1,0,1,0,0,11,6,0,20,5,4,2,11,10,23,1,4,7,0,0,0,0,2,1,2,3,0,0,15,36,61,9,24,25,33,11,1,9,0,0,112,0,0,0,0,0,0,0,0,0,0,0,108,4,72,4,34,2,0,0,47,2,0,60,3
1609,2016-05-28T00:00:00.000Z,88,15,6,8,10,8,16,13,11,0,0,0,0,0,1,0,11904.46907314827,25409.981353137864,128.77272727272728,67179.23863636363,674.0568181818181,32.34090909090909,21.375,1.7386363636363635,130.13636363636363,0.3409090909090909,2,86,0,71,0.0,0.0,0.0,0.0,0.0,0,5,0,3,48,0,40,72,16,0,0,0,0,0,0,0,0,88,0,87,1,0,0,0,0,5,11,0,28,3,6,1,3,7,11,0,2,7,0,0,0,0,1,0,2,1,0,0,12,25,51,6,19,24,21,11,2,5,0,0,88,0,0,0,0,0,0,0,0,0,0,1,86,1,50,1,36,0,1,0,27,1,0,59,1
1610,2016-05-29T00:00:00.000Z,99,16,7,4,6,16,15,18,16,0,0,0,0,0,0,1,12574.952084469873,25852.85452186641,131.82828282828282,54402.17171717172,574.1616161616162,21.939393939393938,20.636363636363637,2.0,123.68686868686869,0.36363636363636365,4,95,2,62,0.0,0.0,0.0,0.0,0.0,1,4,0,6,52,0,47,83,16,0,0,0,0,0,0,0,0,99,0,98,0,1,0,0,0,9,12,0,22,2,10,1,4,2,16,0,1,10,1,0,0,0,0,1,5,3,0,0,12,38,49,10,22,30,26,6,0,5,0,0,98,1,0,0,0,0,0,0,0,0,0,0,98,1,55,3,40,1,0,0,36,0,0,63,0
1611,2016-05-30T00:00:00.000Z,77,8,5,2,13,6,14,14,14,1,0,0,0,0,0,0,12030.305569540624,29462.63063523601,132.62337662337663,70391.96103896105,681.5454545454545,16.38961038961039,21.12987012987013,1.8831168831168832,133.3421052631579,0.6842105263157895,2,75,0,50,0.0,0.0,0.0,0.0,0.0,0,1,0,1,47,0,30,73,4,0,0,0,0,0,0,0,0,77,0,75,0,2,0,0,0,4,7,0,28,0,0,1,6,3,10,0,1,8,0,0,0,0,1,2,5,1,0,0,7,28,42,4,29,14,20,7,2,1,0,0,77,0,0,0,0,1,1,0,0,0,0,0,75,0,42,2,32,1,0,0,33,0,0,43,1
1612,2016-05-31T00:00:00.000Z,96,2,6,9,12,18,25,16,8,0,1,0,0,0,0,0,11783.67790639912,26598.86837612342,143.33333333333334,71642.19791666667,718.5625,27.270833333333332,23.739583333333332,2.0,149.92631578947368,0.5263157894736842,8,88,1,74,0.0,0.0,0.0,0.0,0.0,1,8,0,2,55,0,41,86,10,0,0,0,0,0,0,0,0,96,0,95,0,1,0,0,0,4,2,0,30,4,4,0,6,6,18,3,3,7,0,0,0,1,1,1,5,1,0,0,9,28,59,11,19,26,23,8,0,9,0,0,95,0,0,0,1,0,0,0,0,0,0,1,94,1,73,2,20,1,0,0,44,0,0,52,0
1613,2016-06-01T00:00:00.000Z,105,2,4,10,10,20,31,12,15,0,0,1,0,0,0,0,10809.155744322336,31749.564640700613,132.9904761904762,56393.58095238095,593.1238095238095,13.961904761904762,21.97142857142857,2.723809523809524,140.70192307692307,0.3076923076923077,2,103,0,103,0.0,0.0,0.0,0.0,0.0,0,6,0,6,64,0,41,97,7,0,0,0,1,0,0,0,0,103,2,100,0,3,2,0,0,3,3,0,26,4,2,1,3,13,29,1,3,11,0,0,0,0,0,3,2,0,0,1,13,17,75,10,19,24,36,5,1,4,3,3,105,0,0,0,0,0,0,0,3,0,0,1,99,2,82,3,20,0,0,0,56,0,0,47,2
1614,2016-06-02T00:00:00.000Z,98,5,2,13,11,10,25,18,14,0,0,0,1,0,0,0,10142.510777760877,35352.42653023215,135.0,60909.28571428572,605.795918367347,35.89795918367347,21.29591836734694,2.1530612244897958,131.1122448979592,0.4897959183673469,2,96,1,79,0.0,0.0,0.0,0.0,0.0,0,6,0,9,67,0,31,93,3,0,0,1,0,0,1,0,0,97,1,95,1,2,0,0,0,1,3,0,29,4,6,0,3,8,21,4,3,7,1,0,0,0,2,2,3,1,0,0,11,24,63,10,20,22,31,4,0,3,3,5,96,1,0,0,1,0,0,0,2,1,0,0,94,1,71,2,24,0,0,1,42,1,0,52,3
1615,2016-06-03T00:00:00.000Z,113,6,10,10,15,18,20,15,19,0,0,0,0,1,0,0,10785.78589689577,31517.28284838016,136.69911504424778,57402.45132743363,598.0353982300885,21.911504424778762,21.884955752212388,3.061946902654867,130.8230088495575,0.3805309734513274,1,112,0,102,0.0,0.0,0.0,0.0,0.0,0,7,0,2,75,0,38,108,4,1,0,0,0,0,0,0,2,110,1,112,1,0,0,0,0,2,8,0,26,5,3,0,6,15,22,4,2,9,0,0,0,0,1,0,9,1,0,0,10,27,76,11,22,32,27,10,0,6,3,2,110,2,0,0,1,0,0,0,1,0,0,0,109,3,74,2,36,1,0,0,45,1,0,65,2
1616,2016-06-04T00:00:00.000Z,107,7,12,5,18,21,12,13,18,0,0,0,0,0,1,0,11565.116532975522,32331.298243615583,138.00934579439252,63919.6168224299,627.7663551401869,26.97196261682243,20.97196261682243,2.383177570093458,133.10377358490567,0.42452830188679247,5,102,1,90,0.0,0.0,0.0,0.0,0.0,0,1,0,12,64,2,41,99,5,0,0,2,0,0,1,0,0,106,1,106,0,1,0,0,0,5,12,0,29,3,6,0,4,11,23,0,1,6,0,0,0,0,0,1,5,0,0,1,13,35,59,13,28,27,23,6,1,1,6,2,106,0,0,0,1,1,0,0,0,0,0,0,104,2,66,3,37,0,0,1,50,1,1,54,1
1617,2016-06-05T00:00:00.000Z,88,18,6,7,7,10,15,12,12,0,0,0,0,0,0,1,14150.634331508902,20912.78459705281,125.7159090909091,59913.068181818184,602.8181818181819,26.022727272727273,19.34090909090909,1.7386363636363635,128.95454545454547,0.36363636363636365,1,87,0,80,0.0,0.0,0.0,0.0,0.0,0,8,0,1,57,0,31,81,6,0,0,0,0,0,1,0,1,87,0,85,0,2,1,0,0,9,9,0,17,2,0,0,5,9,15,2,4,8,0,0,0,0,0,2,6,0,0,0,9,31,48,9,20,19,22,5,0,7,3,3,85,0,0,0,3,0,0,0,0,0,0,0,85,3,51,1,34,0,1,1,35,1,0,51,1
1618,2016-06-06T00:00:00.000Z,123,6,6,16,18,15,30,15,16,1,0,0,0,0,0,0,10955.272702155624,28823.754690231424,129.1869918699187,60575.439024390245,602.6422764227642,30.54471544715447,21.691056910569106,2.5040650406504064,122.70731707317073,0.44715447154471544,4,119,0,98,0.0,0.0,0.0,0.0,0.0,0,6,0,3,85,1,37,109,14,0,0,0,0,0,0,0,0,119,4,121,0,0,2,0,0,6,5,0,33,4,6,0,9,13,23,1,2,7,0,0,0,0,2,0,11,0,0,1,10,31,82,14,25,26,30,18,0,4,4,2,122,1,0,0,0,1,0,0,1,0,0,0,120,1,86,5,31,1,0,0,59,0,0,63,1
1619,2016-06-07T00:00:00.000Z,103,8,3,11,12,16,21,18,14,0,1,0,0,0,0,0,10934.540507161437,33426.1286818207,130.10679611650485,66446.43689320388,650.2815533980582,38.24271844660194,21.203883495145632,2.6990291262135924,127.43137254901961,0.47058823529411764,1,102,0,99,0.0,0.0,0.0,0.0,0.0,0,3,0,6,62,2,39,95,7,0,0,1,0,0,0,0,1,102,0,96,4,3,0,0,0,3,4,0,18,12,3,3,5,8,23,2,1,7,0,0,0,0,0,3,5,4,0,2,10,26,67,10,18,27,32,7,1,4,3,1,103,0,0,0,0,1,0,0,1,0,0,0,100,1,72,6,22,3,0,0,46,1,1,53,2
1620,2016-06-08T00:00:00.000Z,100,8,5,17,10,20,16,17,7,0,0,1,0,0,0,0,12030.485564626344,27743.809165586736,138.38,63114.39,638.15,25.68,23.35,2.36,139.43434343434345,0.40404040404040403,5,95,1,111,0.0,0.0,0.0,0.0,0.0,0,9,0,7,51,1,48,94,5,0,0,0,1,0,0,0,0,98,2,98,0,0,2,0,0,2,3,0,21,1,0,1,6,9,33,5,2,11,0,0,0,0,1,0,5,0,0,0,17,23,60,7,14,20,41,4,0,9,3,2,99,0,0,0,1,0,0,0,0,0,0,0,97,3,73,4,21,1,0,1,51,0,0,49,0
1621,2016-06-09T00:00:00.000Z,113,7,4,16,12,20,22,18,12,0,0,0,1,0,0,0,12167.45276607946,28413.32824877174,135.0796460176991,58417.03539823009,591.1769911504425,26.123893805309734,21.52212389380531,2.1415929203539825,128.67256637168143,0.5221238938053098,6,107,1,111,0.0,0.0,0.0,0.0,0.0,1,7,0,0,74,1,38,95,16,0,0,1,0,0,1,0,2,110,1,112,0,1,0,0,0,4,1,0,32,5,3,2,6,11,26,2,1,14,1,0,0,0,1,1,3,0,0,0,14,34,65,13,20,31,41,2,0,5,0,1,111,0,0,0,2,0,0,0,2,0,0,1,108,2,77,8,25,1,0,2,50,2,1,59,1
1622,2016-06-10T00:00:00.000Z,115,5,6,15,18,18,24,16,12,0,0,0,0,1,0,0,13334.27105060387,27730.44234027218,127.65217391304348,66744.70434782609,655.4782608695652,30.91304347826087,19.704347826086956,1.8869565217391304,120.54385964912281,0.47368421052631576,3,112,0,127,0.0,0.0,0.0,0.0,0.0,0,4,0,7,63,1,51,102,11,0,0,0,0,0,2,0,1,112,2,114,1,0,0,0,0,8,8,0,21,2,3,2,8,14,27,2,2,9,0,0,0,0,1,0,6,1,0,1,4,27,84,4,39,16,37,4,2,3,9,1,114,0,0,0,1,0,0,0,1,0,0,0,111,3,90,1,23,0,0,1,53,1,0,59,2
1623,2016-06-11T00:00:00.000Z,108,9,7,6,24,19,15,14,11,0,0,0,0,0,1,0,13155.362883234699,25037.536242599705,136.72222222222223,69657.30555555556,673.4907407407408,28.40740740740741,20.35185185185185,2.0462962962962963,129.62962962962962,0.42592592592592593,6,102,0,122,0.0,0.0,0.0,0.0,0.0,0,10,0,6,74,0,34,49,50,7,0,0,0,0,2,0,0,106,2,105,2,0,1,0,0,9,11,0,27,4,4,1,6,13,17,1,1,8,0,0,0,0,1,0,3,2,0,0,12,30,66,12,31,21,22,9,0,7,3,3,88,16,0,1,3,0,0,0,0,1,0,0,103,4,73,1,28,2,0,4,49,0,0,57,2
1624,2016-06-12T00:00:00.000Z,94,16,8,3,9,11,15,15,17,0,0,0,0,0,0,1,13306.45250748591,23276.952280880883,128.04255319148936,62056.79569892473,605.5268817204301,17.301075268817204,19.591397849462364,1.903225806451613,130.32608695652175,0.5,8,86,1,98,0.0,0.0,0.0,0.0,0.0,1,9,0,4,62,0,32,76,17,0,0,0,0,0,1,2,1,89,2,89,3,2,0,0,0,6,15,0,20,2,3,3,5,6,12,0,2,10,0,0,0,0,0,2,5,3,0,0,11,21,62,12,20,20,21,8,0,8,3,2,91,1,0,0,2,0,1,0,0,0,0,1,89,3,47,2,43,1,0,1,43,0,0,50,1
1625,2016-06-13T00:00:00.000Z,93,10,5,9,19,12,16,15,7,1,0,0,0,0,0,0,12784.542470708497,29119.765796567775,127.15053763440861,64342.81720430108,633.4408602150538,27.698924731182796,20.419354838709676,1.6989247311827957,130.43010752688173,0.3655913978494624,3,90,0,85,0.0,0.0,0.0,0.0,0.0,0,9,0,7,62,0,31,79,14,0,0,0,0,0,0,0,0,93,0,89,1,2,1,0,0,6,4,0,23,4,3,0,6,4,18,1,3,10,1,0,0,0,2,2,4,1,0,1,7,34,52,8,21,19,29,5,1,6,2,2,93,0,0,0,0,0,0,0,0,0,0,0,91,2,65,4,22,1,0,1,40,0,0,51,2
1626,2016-06-14T00:00:00.000Z,93,11,5,15,11,10,17,13,11,0,1,0,0,0,0,0,10754.408608291908,36119.169834725464,127.65591397849462,61805.94623655914,614.1397849462365,23.591397849462364,21.43010752688172,2.043010752688172,122.18279569892474,0.46236559139784944,0,93,0,77,0.0,0.0,0.0,0.0,0.0,0,6,0,8,69,1,23,76,17,0,0,0,0,0,0,0,1,90,2,88,0,2,3,0,0,7,3,1,22,2,1,0,7,13,19,4,0,5,1,0,0,0,1,2,4,0,0,1,11,24,58,3,24,16,31,8,0,5,5,1,92,0,0,0,1,1,1,0,0,0,0,0,90,1,66,4,20,3,0,0,44,0,0,49,0
1627,2016-06-15T00:00:00.000Z,85,2,3,7,16,14,17,19,6,0,0,1,0,0,0,0,14187.112777304983,30033.86071930541,129.14117647058825,74928.81176470588,686.3764705882353,28.75,20.642857142857142,3.3095238095238093,135.25,0.7023809523809523,2,83,2,74,0.0,0.0,0.0,0.0,0.0,0,7,0,8,60,0,25,72,13,0,0,0,0,0,0,1,0,83,1,81,2,1,1,0,0,5,4,0,10,2,0,1,10,15,15,4,2,7,0,0,0,0,1,1,6,2,0,0,8,23,54,9,24,16,24,1,0,6,5,0,85,0,0,0,0,0,0,0,0,1,0,0,82,2,68,4,12,1,0,0,40,0,0,45,0
1628,2016-06-16T00:00:00.000Z,117,5,4,13,19,18,28,15,15,0,0,0,1,0,0,0,11972.539006787854,28684.457511119173,144.81196581196582,69071.82051282052,671.0598290598291,36.88034188034188,23.145299145299145,2.1794871794871793,139.30769230769232,0.46153846153846156,4,113,2,107,0.0,0.0,0.0,0.0,0.0,2,8,0,8,76,0,41,116,1,0,0,0,0,0,0,0,0,114,3,115,0,1,1,0,0,4,7,0,19,5,3,2,13,8,30,5,4,5,0,0,0,0,0,1,9,0,0,2,6,30,81,5,28,27,36,6,0,9,3,3,117,0,0,0,0,0,0,0,0,0,0,0,114,3,89,3,24,1,0,0,59,0,0,57,1
1629,2016-06-17T00:00:00.000Z,112,9,3,10,16,22,19,15,17,0,0,0,0,1,0,0,11703.455882249944,25191.18466493498,134.25892857142858,66489.41964285714,646.4553571428571,24.785714285714285,21.357142857142858,2.6785714285714284,124.22522522522523,0.5045045045045045,6,106,0,112,0.0,0.0,0.0,0.0,0.0,0,3,0,2,74,2,36,110,0,0,0,0,0,0,2,0,0,108,4,110,1,1,0,0,0,6,8,0,23,4,0,1,10,14,21,1,2,16,0,0,0,0,1,1,3,1,0,0,7,40,65,10,27,27,33,6,0,3,4,2,110,0,0,0,2,1,0,0,0,0,0,0,108,3,75,5,27,2,0,3,55,0,1,53,3
1630,2016-06-18T00:00:00.000Z,113,11,7,6,22,12,16,19,18,0,0,0,0,0,1,0,12949.239576143322,25818.902964512927,121.12389380530973,61072.54867256637,599.8938053097345,30.734513274336283,19.0,2.0707964601769913,114.92792792792793,0.2972972972972973,4,109,0,100,0.0,0.0,0.0,0.0,0.0,0,9,0,4,77,0,36,111,2,0,0,0,0,0,0,1,0,105,7,109,2,1,1,0,0,5,9,0,22,4,4,0,6,13,25,5,2,8,2,0,0,0,2,1,3,2,0,0,11,41,61,14,26,20,39,6,0,4,3,1,113,0,0,0,0,1,0,0,0,1,0,0,108,3,70,3,39,1,0,0,56,1,0,55,1
1631,2016-06-19T00:00:00.000Z,93,7,4,4,8,22,14,10,24,0,0,0,0,0,0,1,11587.418648859559,24491.368752931576,125.88172043010752,65194.55913978495,649.0215053763441,47.333333333333336,19.666666666666668,2.3333333333333335,118.2258064516129,0.40860215053763443,0,93,0,86,0.0,0.0,0.0,0.0,0.0,0,4,0,5,55,0,38,91,2,0,0,0,0,0,0,0,0,92,1,88,3,0,0,0,2,3,8,0,27,3,3,1,3,5,19,2,1,6,0,0,0,0,0,0,7,3,0,2,11,37,45,12,15,29,21,6,1,2,4,3,93,0,0,0,0,0,0,0,1,0,0,0,88,4,57,2,32,2,0,0,38,2,0,52,1
1632,2016-06-20T00:00:00.000Z,116,12,7,10,13,20,17,23,12,1,0,0,0,0,0,0,12242.284173714923,40336.63921481698,133.48275862068965,66602.53448275862,669.6896551724138,30.353448275862068,21.275862068965516,2.439655172413793,135.06034482758622,0.5258620689655172,7,109,1,99,0.0,0.0,0.0,0.0,0.0,1,5,0,6,79,0,37,113,1,0,1,0,0,0,1,1,0,115,0,111,1,2,1,0,1,3,3,0,30,8,4,1,11,14,15,1,1,12,0,0,0,0,2,2,6,1,0,2,13,37,66,11,36,31,24,5,2,5,0,2,116,0,0,0,0,0,0,0,0,0,0,1,113,2,77,5,31,3,0,0,51,1,0,63,1
1633,2016-06-21T00:00:00.000Z,96,3,2,13,18,10,23,12,14,0,1,0,0,0,0,0,11469.298227090789,29381.69544465806,127.85416666666667,67226.58333333333,656.4270833333334,31.3125,22.625,3.15625,137.18947368421053,0.45263157894736844,5,91,2,78,0.0,0.0,0.0,0.0,0.0,1,6,1,8,64,0,32,92,2,0,0,0,0,0,2,0,0,96,0,91,1,1,3,0,0,8,5,0,28,6,3,1,4,9,12,1,2,7,1,0,0,0,1,1,5,1,0,1,14,27,55,6,24,27,23,2,0,6,5,3,93,0,0,0,3,1,0,0,0,0,0,0,92,3,73,1,17,3,0,2,46,1,0,48,1
1634,2016-06-22T00:00:00.000Z,99,2,3,10,16,22,20,14,11,0,0,1,0,0,0,0,11889.932566906462,35566.98548879798,134.74747474747474,64983.19191919192,637.5656565656566,15.918367346938776,22.53061224489796,2.5510204081632653,133.8041237113402,0.4020618556701031,2,97,0,94,0.0,0.0,0.0,0.0,0.0,0,9,0,2,60,0,39,97,1,0,0,0,0,0,1,1,0,95,3,93,2,1,2,0,1,6,4,0,16,7,3,3,3,13,24,3,2,3,0,0,0,0,1,1,6,2,0,2,12,23,64,10,24,22,23,5,1,7,3,4,97,0,0,0,2,0,0,0,2,0,0,0,92,5,76,6,14,2,0,1,54,0,0,41,4
1635,2016-06-23T00:00:00.000Z,97,8,3,7,16,18,17,20,8,0,0,0,1,0,0,0,11173.116109356868,30507.93925800049,140.23711340206185,68389.51546391753,664.7731958762887,28.896907216494846,21.1340206185567,2.381443298969072,132.7422680412371,0.4639175257731959,2,95,0,106,0.0,0.0,0.0,0.0,0.0,0,3,0,4,57,1,39,96,1,0,0,0,0,0,0,1,0,96,0,92,2,1,2,0,0,4,4,0,20,4,3,2,2,9,23,0,1,11,0,0,0,0,1,1,10,2,0,0,6,21,70,6,20,18,36,7,1,4,4,1,97,0,0,0,0,0,0,0,0,1,0,0,94,2,73,3,21,0,0,0,44,4,0,48,1
1636,2016-06-24T00:00:00.000Z,123,6,11,5,16,22,26,18,18,0,0,0,0,1,0,0,12126.232006711678,31415.783484952928,141.4959349593496,74505.57723577236,704.9268292682926,38.81967213114754,22.057377049180328,2.918032786885246,140.92561983471074,0.5867768595041323,3,120,2,96,0.0,0.0,0.0,0.0,0.0,1,2,0,6,81,0,42,119,3,0,0,0,0,0,1,0,1,121,1,120,1,1,1,0,0,6,7,0,34,5,5,1,9,11,23,0,2,11,0,0,0,0,1,1,6,1,0,0,7,40,76,12,27,32,35,8,0,3,5,1,121,1,0,0,1,0,0,0,0,0,0,0,121,2,82,2,37,1,0,1,60,0,0,60,3
1637,2016-06-25T00:00:00.000Z,121,11,3,11,12,20,21,14,28,0,0,0,0,0,1,0,11779.964578095653,28945.879986884916,139.69421487603304,66793.76859504133,674.1818181818181,40.483333333333334,22.816666666666666,2.1166666666666667,135.51260504201682,0.680672268907563,3,118,4,113,0.0,0.0,0.0,0.0,0.0,0,5,1,5,87,1,33,120,1,0,0,0,0,0,0,0,1,119,1,119,2,0,0,0,0,6,12,0,28,3,6,2,6,18,17,2,0,8,0,0,0,0,2,0,8,2,0,1,14,36,71,7,38,33,25,9,0,4,2,3,121,0,0,0,0,0,0,0,0,0,0,0,117,4,73,3,41,3,0,1,47,1,0,71,2
1638,2016-06-26T00:00:00.000Z,109,13,7,6,20,15,19,14,14,0,0,0,0,0,0,1,13995.570400709272,26055.719971273316,125.6788990825688,67019.46788990825,630.3302752293578,22.174311926605505,20.559633027522935,2.8256880733944953,125.06422018348624,0.3119266055045872,8,101,1,112,0.0,0.0,0.0,0.0,0.0,1,12,0,8,71,0,38,105,3,0,0,0,0,0,1,2,0,105,2,104,2,3,0,0,0,4,19,0,16,7,6,1,4,6,19,1,1,11,0,0,0,0,1,3,7,2,0,1,12,30,67,15,20,32,29,6,0,2,4,1,108,0,0,0,1,1,0,0,0,0,0,1,106,1,73,3,32,1,0,0,49,0,0,59,1
1639,2016-06-27T00:00:00.000Z,105,10,3,8,13,15,26,18,12,1,0,0,0,0,0,0,12040.045194257946,25408.52245563431,130.25714285714287,66753.43809523809,641.152380952381,21.152380952380952,20.485714285714284,2.257142857142857,127.65714285714286,0.5333333333333333,0,105,0,100,0.0,0.0,0.0,0.0,0.0,0,8,0,5,71,0,34,100,4,0,0,0,0,0,1,1,0,102,2,101,3,1,0,0,0,6,7,0,17,9,4,2,8,8,18,2,5,9,0,0,0,0,2,1,4,3,0,0,12,31,62,12,27,23,23,3,2,7,1,7,103,0,0,0,2,2,0,0,0,0,0,0,98,5,70,4,30,0,0,1,52,0,0,50,3
1640,2016-06-28T00:00:00.000Z,109,8,3,10,14,22,22,20,9,0,1,0,0,0,0,0,11039.843205080844,32493.918956323017,133.29357798165137,53679.605504587154,560.3119266055046,14.422018348623853,20.96330275229358,2.2477064220183487,131.5321100917431,0.3853211009174312,5,104,1,107,0.0,0.0,0.0,0.0,0.0,0,3,0,8,67,2,40,105,3,0,0,0,0,0,1,0,0,108,1,106,0,1,2,0,0,7,7,0,29,2,2,1,2,15,24,2,1,8,0,0,0,0,0,1,7,0,0,1,8,30,71,14,26,22,30,8,0,3,4,2,108,0,0,0,1,0,0,0,1,0,0,0,106,2,85,3,20,0,0,1,54,0,0,54,1
1641,2016-06-29T00:00:00.000Z,105,2,2,13,18,34,18,8,9,0,0,1,0,0,0,0,11405.067172710562,32570.665075912395,133.9904761904762,57868.41904761905,595.4,19.923076923076923,20.634615384615383,3.0576923076923075,133.97115384615384,0.5480769230769231,7,98,1,85,0.0,0.0,0.0,0.0,0.0,1,7,0,4,63,0,42,103,1,0,0,0,0,0,1,1,1,101,2,98,4,0,3,0,0,9,1,0,22,5,2,1,3,13,17,3,6,7,0,0,0,0,0,0,11,4,0,1,11,36,58,8,28,25,21,7,0,9,6,1,105,0,0,0,0,0,0,0,1,0,0,1,101,2,87,2,16,0,0,0,47,0,0,56,2
1642,2016-06-30T00:00:00.000Z,104,4,4,9,17,19,14,20,15,0,0,0,1,0,0,0,12574.848872404295,26220.424239310414,135.75,64846.32692307692,635.125,20.875,23.221153846153847,2.5384615384615383,138.34615384615384,0.5384615384615384,7,97,1,96,0.0,0.0,0.0,0.0,0.0,0,10,0,5,64,0,40,103,1,0,0,0,0,0,0,0,0,103,1,100,2,2,0,0,0,8,4,0,21,5,2,0,5,5,30,5,1,9,0,0,0,0,0,2,5,2,0,0,18,24,62,8,23,23,33,2,0,9,4,2,103,1,0,0,0,0,0,0,0,0,0,1,100,3,77,4,23,0,0,0,51,0,0,53,0
1643,2016-07-01T00:00:00.000Z,107,3,5,12,17,23,20,13,14,0,0,0,0,1,0,0,14161.994465537815,29678.544159901277,129.2336448598131,74666.66355140187,692.3177570093458,43.299065420560744,20.869158878504674,2.336448598130841,123.00934579439253,0.5607476635514018,6,101,0,125,0.0,0.0,0.0,0.0,0.0,0,9,0,4,67,0,40,105,2,0,0,0,0,0,0,0,2,105,0,105,1,1,0,0,0,6,2,0,22,3,1,2,4,11,29,4,1,11,1,0,0,0,0,1,8,1,0,0,14,21,72,8,26,19,35,7,0,7,2,3,104,0,0,0,3,0,0,0,0,0,0,0,105,2,83,3,21,0,0,0,59,0,0,45,3
1644,2016-07-02T00:00:00.000Z,99,6,9,4,12,20,20,13,15,0,0,0,0,0,1,0,11783.79792107116,28015.50254285211,133.13131313131314,61829.131313131315,630.2323232323232,24.29591836734694,19.642857142857142,2.479591836734694,126.66666666666667,0.5050505050505051,5,94,0,106,0.0,0.0,0.0,0.0,0.0,0,2,0,2,72,0,27,97,0,0,0,1,0,0,1,0,0,99,0,92,7,0,0,0,0,3,9,0,29,1,3,0,6,8,18,0,2,8,0,0,0,0,0,0,5,7,0,0,7,27,65,12,23,25,23,9,2,1,3,1,95,1,0,0,3,0,0,0,1,0,0,0,97,1,62,3,31,1,0,2,35,1,1,57,5
