,collisions,avg_watts_per_collision,avg_lightbulbs_per_collision,low_severity,number_injured,weather_1_A,location_type_N,location_type_R,primary_coll_factor_A,road_surface_A,road_cond_1_H,lighting_A,collisions_shift_1,collisions_shift_2,collisions_shift_3,collisions_shift_4,collisions_shift_5,collisions_shift_6,collisions_shift_7,collisions_shift_8,collisions_shift_9,collisions_shift_10,avg_watts_per_collision_shift_1,avg_watts_per_collision_shift_2,avg_watts_per_collision_shift_3,avg_watts_per_collision_shift_4,avg_watts_per_collision_shift_5,avg_watts_per_collision_shift_6,avg_watts_per_collision_shift_7,avg_watts_per_collision_shift_8,avg_watts_per_collision_shift_9,avg_watts_per_collision_shift_10,avg_lightbulbs_per_collision_shift_1,avg_lightbulbs_per_collision_shift_2,avg_lightbulbs_per_collision_shift_3,avg_lightbulbs_per_collision_shift_4,avg_lightbulbs_per_collision_shift_5,avg_lightbulbs_per_collision_shift_6,avg_lightbulbs_per_collision_shift_7,avg_lightbulbs_per_collision_shift_8,avg_lightbulbs_per_collision_shift_9,avg_lightbulbs_per_collision_shift_10,low_severity_shift_1,low_severity_shift_2,low_severity_shift_3,low_severity_shift_4,low_severity_shift_5,low_severity_shift_6,low_severity_shift_7,low_severity_shift_8,low_severity_shift_9,low_severity_shift_10,number_injured_shift_1,number_injured_shift_2,number_injured_shift_3,number_injured_shift_4,number_injured_shift_5,number_injured_shift_6,number_injured_shift_7,number_injured_shift_8,number_injured_shift_9,number_injured_shift_10,weather_1_A_shift_1,weather_1_A_shift_2,weather_1_A_shift_3,weather_1_A_shift_4,weather_1_A_shift_5,weather_1_A_shift_6,weather_1_A_shift_7,weather_1_A_shift_8,weather_1_A_shift_9,weather_1_A_shift_10,location_type_N_shift_1,location_type_N_shift_2,location_type_N_shift_3,location_type_N_shift_4,location_type_N_shift_5,location_type_N_shift_6,location_type_N_shift_7,location_type_N_shift_8,location_type_N_shift_9,location_type_N_shift_10,location_type_R_shift_1,location_type_R_shift_2,location_type_R_shift_3,location_type_R_shift_4,location_type_R_shift_5,location_type_R_shift_6,location_type_R_shift_7,location_type_R_shift_8,location_type_R_shift_9,location_type_R_shift_10,primary_coll_factor_A_shift_1,primary_coll_factor_A_shift_2,primary_coll_factor_A_shift_3,primary_coll_factor_A_shift_4,primary_coll_factor_A_shift_5,primary_coll_factor_A_shift_6,primary_coll_factor_A_shift_7,primary_coll_factor_A_shift_8,primary_coll_factor_A_shift_9,primary_coll_factor_A_shift_10,road_surface_A_shift_1,road_surface_A_shift_2,road_surface_A_shift_3,road_surface_A_shift_4,road_surface_A_shift_5,road_surface_A_shift_6,road_surface_A_shift_7,road_surface_A_shift_8,road_surface_A_shift_9,road_surface_A_shift_10,road_cond_1_H_shift_1,road_cond_1_H_shift_2,road_cond_1_H_shift_3,road_cond_1_H_shift_4,road_cond_1_H_shift_5,road_cond_1_H_shift_6,road_cond_1_H_shift_7,road_cond_1_H_shift_8,road_cond_1_H_shift_9,road_cond_1_H_shift_10,lighting_A_shift_1,lighting_A_shift_2,lighting_A_shift_3,lighting_A_shift_4,lighting_A_shift_5,lighting_A_shift_6,lighting_A_shift_7,lighting_A_shift_8,lighting_A_shift_9,lighting_A_shift_10,model_key,collisions_ssa,avg_watts_per_collision_ssa,avg_lightbulbs_per_collision_ssa,low_severity_ssa,number_injured_ssa,weather_1_A_ssa,location_type_N_ssa,location_type_R_ssa,primary_coll_factor_A_ssa,road_surface_A_ssa,road_cond_1_H_ssa,lighting_A_ssa
537,12,54008.0,684.75,12,8,9,12,0,11,12,12,9,2.0,8.0,6.0,8.0,11.0,12.0,9.0,10.0,4.0,11.0,53580.5,49021.5,46632.66666666666,37954.0,49004.454545454544,45318.91666666666,51038.33333333334,45961.8,43043.5,43389.81818181818,503.0,610.5,586.6666666666666,519.125,565.0909090909091,552.4166666666666,618.6666666666666,565.5,567.25,538.8181818181819,2.0,8.0,6.0,8.0,11.0,12.0,8.0,10.0,4.0,8.0,2.0,11.0,5.0,9.0,14.0,11.0,15.0,11.0,4.0,13.0,2.0,8.0,6.0,8.0,11.0,11.0,6.0,9.0,4.0,11.0,2.0,8.0,6.0,8.0,11.0,12.0,9.0,10.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,7.0,11.0,12.0,9.0,10.0,4.0,11.0,1.0,8.0,6.0,8.0,11.0,12.0,9.0,10.0,4.0,11.0,1.0,7.0,6.0,8.0,11.0,12.0,9.0,10.0,4.0,11.0,1.0,7.0,6.0,6.0,7.0,11.0,8.0,7.0,3.0,10.0,1,9.237806462309843,47601.995661914414,574.2803659157368,7.920751248393957,9.066873925123717,7.93218767062927,8.222755725049646,0.0,8.013937717013242,7.929299954726169,8.082368912238676,5.849407306112249
538,9,45514.33333333334,604.3333333333334,9,8,9,9,0,9,9,9,8,12.0,2.0,8.0,6.0,8.0,11.0,12.0,9.0,10.0,4.0,54008.0,53580.5,49021.5,46632.66666666666,37954.0,49004.454545454544,45318.91666666666,51038.33333333334,45961.8,43043.5,684.75,503.0,610.5,586.6666666666666,519.125,565.0909090909091,552.4166666666666,618.6666666666666,565.5,567.25,12.0,2.0,8.0,6.0,8.0,11.0,12.0,8.0,10.0,4.0,8.0,2.0,11.0,5.0,9.0,14.0,11.0,15.0,11.0,4.0,9.0,2.0,8.0,6.0,8.0,11.0,11.0,6.0,9.0,4.0,12.0,2.0,8.0,6.0,8.0,11.0,12.0,9.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,8.0,6.0,7.0,11.0,12.0,9.0,10.0,4.0,12.0,1.0,8.0,6.0,8.0,11.0,12.0,9.0,10.0,4.0,12.0,1.0,7.0,6.0,8.0,11.0,12.0,9.0,10.0,4.0,9.0,1.0,7.0,6.0,6.0,7.0,11.0,8.0,7.0,3.0,1,9.451978469252673,46751.453874282284,565.8182332308047,8.542968270275034,9.600110372320579,8.254902222238481,8.853419734269364,0.0,8.629104120105103,8.705207188007448,8.710174939774019,6.6583117373333875
539,6,33262.166666666664,384.66666666666674,5,7,6,6,0,6,6,6,5,9.0,12.0,2.0,8.0,6.0,8.0,11.0,12.0,9.0,10.0,45514.33333333334,54008.0,53580.5,49021.5,46632.66666666666,37954.0,49004.454545454544,45318.91666666666,51038.33333333334,45961.8,604.3333333333334,684.75,503.0,610.5,586.6666666666666,519.125,565.0909090909091,552.4166666666666,618.6666666666666,565.5,9.0,12.0,2.0,8.0,6.0,8.0,11.0,12.0,8.0,10.0,8.0,8.0,2.0,11.0,5.0,9.0,14.0,11.0,15.0,11.0,9.0,9.0,2.0,8.0,6.0,8.0,11.0,11.0,6.0,9.0,9.0,12.0,2.0,8.0,6.0,8.0,11.0,12.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,2.0,8.0,6.0,7.0,11.0,12.0,9.0,10.0,9.0,12.0,1.0,8.0,6.0,8.0,11.0,12.0,9.0,10.0,9.0,12.0,1.0,7.0,6.0,8.0,11.0,12.0,9.0,10.0,8.0,9.0,1.0,7.0,6.0,6.0,7.0,11.0,8.0,7.0,1,8.438196592023177,45982.067625025054,575.0708928140183,8.528544430807838,8.60576402756275,8.497636725533873,8.825479734013655,0.0,8.608348069182188,8.525689559862366,8.662446118532392,5.709977421585337
540,10,50881.2,599.5,10,11,10,10,0,10,10,10,3,6.0,9.0,12.0,2.0,8.0,6.0,8.0,11.0,12.0,9.0,33262.166666666664,45514.33333333334,54008.0,53580.5,49021.5,46632.66666666666,37954.0,49004.454545454544,45318.91666666666,51038.33333333334,384.66666666666674,604.3333333333334,684.75,503.0,610.5,586.6666666666666,519.125,565.0909090909091,552.4166666666666,618.6666666666666,5.0,9.0,12.0,2.0,8.0,6.0,8.0,11.0,12.0,8.0,7.0,8.0,8.0,2.0,11.0,5.0,9.0,14.0,11.0,15.0,6.0,9.0,9.0,2.0,8.0,6.0,8.0,11.0,11.0,6.0,6.0,9.0,12.0,2.0,8.0,6.0,8.0,11.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,11.0,2.0,8.0,6.0,7.0,11.0,12.0,9.0,6.0,9.0,12.0,1.0,8.0,6.0,8.0,11.0,12.0,9.0,6.0,9.0,12.0,1.0,7.0,6.0,8.0,11.0,12.0,9.0,5.0,8.0,9.0,1.0,7.0,6.0,6.0,7.0,11.0,8.0,1,7.640323214573547,45610.79998488608,565.3016699765132,8.888144335577145,9.150289605794317,8.51017942267543,9.19960432432891,0.0,8.965152235659987,8.647562702110402,8.988168384029878,6.311618016927601
541,8,52589.0,594.875,8,5,8,8,0,8,7,7,8,10.0,6.0,9.0,12.0,2.0,8.0,6.0,8.0,11.0,12.0,50881.2,33262.166666666664,45514.33333333334,54008.0,53580.5,49021.5,46632.66666666666,37954.0,49004.454545454544,45318.91666666666,599.5,384.66666666666674,604.3333333333334,684.75,503.0,610.5,586.6666666666666,519.125,565.0909090909091,552.4166666666666,10.0,5.0,9.0,12.0,2.0,8.0,6.0,8.0,11.0,12.0,11.0,7.0,8.0,8.0,2.0,11.0,5.0,9.0,14.0,11.0,10.0,6.0,9.0,9.0,2.0,8.0,6.0,8.0,11.0,11.0,10.0,6.0,9.0,12.0,2.0,8.0,6.0,8.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,9.0,11.0,2.0,8.0,6.0,7.0,11.0,12.0,10.0,6.0,9.0,12.0,1.0,8.0,6.0,8.0,11.0,12.0,10.0,6.0,9.0,12.0,1.0,7.0,6.0,8.0,11.0,12.0,3.0,5.0,8.0,9.0,1.0,7.0,6.0,6.0,7.0,11.0,1,8.27107988204071,45712.049973172754,575.2612678803064,9.04294174232632,10.258226549820002,8.28665227076046,9.415483945520945,0.0,9.18589541353322,8.805709657771184,9.192074226824804,6.710653710677414
542,14,48572.071428571435,611.6428571428571,13,14,13,14,0,13,13,14,7,8.0,10.0,6.0,9.0,12.0,2.0,8.0,6.0,8.0,11.0,52589.0,50881.2,33262.166666666664,45514.33333333334,54008.0,53580.5,49021.5,46632.66666666666,37954.0,49004.454545454544,594.875,599.5,384.66666666666674,604.3333333333334,684.75,503.0,610.5,586.6666666666666,519.125,565.0909090909091,8.0,10.0,5.0,9.0,12.0,2.0,8.0,6.0,8.0,11.0,5.0,11.0,7.0,8.0,8.0,2.0,11.0,5.0,9.0,14.0,8.0,10.0,6.0,9.0,9.0,2.0,8.0,6.0,8.0,11.0,8.0,10.0,6.0,9.0,12.0,2.0,8.0,6.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,6.0,9.0,11.0,2.0,8.0,6.0,7.0,11.0,7.0,10.0,6.0,9.0,12.0,1.0,8.0,6.0,8.0,11.0,7.0,10.0,6.0,9.0,12.0,1.0,7.0,6.0,8.0,11.0,8.0,3.0,5.0,8.0,9.0,1.0,7.0,6.0,6.0,7.0,1,8.906275786012923,46121.546985186236,565.4103767873277,8.018457337616839,9.033398487111523,7.979936999583606,8.400053858091423,0.0,8.220356635851786,7.840480727681151,8.22388945943872,4.5948947800296
543,9,45365.66666666666,549.3333333333334,9,10,9,9,0,9,9,9,4,14.0,8.0,10.0,6.0,9.0,12.0,2.0,8.0,6.0,8.0,48572.071428571435,52589.0,50881.2,33262.166666666664,45514.33333333334,54008.0,53580.5,49021.5,46632.66666666666,37954.0,611.6428571428571,594.875,599.5,384.66666666666674,604.3333333333334,684.75,503.0,610.5,586.6666666666666,519.125,13.0,8.0,10.0,5.0,9.0,12.0,2.0,8.0,6.0,8.0,14.0,5.0,11.0,7.0,8.0,8.0,2.0,11.0,5.0,9.0,13.0,8.0,10.0,6.0,9.0,9.0,2.0,8.0,6.0,8.0,14.0,8.0,10.0,6.0,9.0,12.0,2.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,10.0,6.0,9.0,11.0,2.0,8.0,6.0,7.0,13.0,7.0,10.0,6.0,9.0,12.0,1.0,8.0,6.0,8.0,14.0,7.0,10.0,6.0,9.0,12.0,1.0,7.0,6.0,8.0,7.0,8.0,3.0,5.0,8.0,9.0,1.0,7.0,6.0,6.0,1,8.885993721286631,46583.374036128014,574.8141563120955,7.279788972312671,7.891768821482922,7.8420504166702205,7.606014313811281,0.0,7.4385226700796165,7.119419149909036,7.465940425817683,3.7552508620537743
544,10,47748.4,601.8,9,2,10,10,0,9,10,10,8,9.0,14.0,8.0,10.0,6.0,9.0,12.0,2.0,8.0,6.0,45365.66666666666,48572.071428571435,52589.0,50881.2,33262.166666666664,45514.33333333334,54008.0,53580.5,49021.5,46632.66666666666,549.3333333333334,611.6428571428571,594.875,599.5,384.66666666666674,604.3333333333334,684.75,503.0,610.5,586.6666666666666,9.0,13.0,8.0,10.0,5.0,9.0,12.0,2.0,8.0,6.0,10.0,14.0,5.0,11.0,7.0,8.0,8.0,2.0,11.0,5.0,9.0,13.0,8.0,10.0,6.0,9.0,9.0,2.0,8.0,6.0,9.0,14.0,8.0,10.0,6.0,9.0,12.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,8.0,10.0,6.0,9.0,11.0,2.0,8.0,6.0,9.0,13.0,7.0,10.0,6.0,9.0,12.0,1.0,8.0,6.0,9.0,14.0,7.0,10.0,6.0,9.0,12.0,1.0,7.0,6.0,4.0,7.0,8.0,3.0,5.0,8.0,9.0,1.0,7.0,6.0,1,9.26180804504331,46921.920064132995,566.1470440848268,7.934789970798529,9.097445814177357,8.000906864717951,8.238114069636403,0.0,8.029336657590303,7.942721348742725,8.097390594845029,5.859375389260534
545,8,49881.25,623.125,8,5,7,8,0,8,8,8,6,10.0,9.0,14.0,8.0,10.0,6.0,9.0,12.0,2.0,8.0,47748.4,45365.66666666666,48572.071428571435,52589.0,50881.2,33262.166666666664,45514.33333333334,54008.0,53580.5,49021.5,601.8,549.3333333333334,611.6428571428571,594.875,599.5,384.66666666666674,604.3333333333334,684.75,503.0,610.5,9.0,9.0,13.0,8.0,10.0,5.0,9.0,12.0,2.0,8.0,2.0,10.0,14.0,5.0,11.0,7.0,8.0,8.0,2.0,11.0,10.0,9.0,13.0,8.0,10.0,6.0,9.0,9.0,2.0,8.0,10.0,9.0,14.0,8.0,10.0,6.0,9.0,12.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,13.0,8.0,10.0,6.0,9.0,11.0,2.0,8.0,10.0,9.0,13.0,7.0,10.0,6.0,9.0,12.0,1.0,8.0,10.0,9.0,14.0,7.0,10.0,6.0,9.0,12.0,1.0,7.0,8.0,4.0,7.0,8.0,3.0,5.0,8.0,9.0,1.0,7.0,1,9.475225644033642,47121.14191122064,573.7684779715315,8.555087777603722,9.625091178737133,8.323872530350972,8.865993309238126,0.0,8.64118990077335,8.715798084790706,8.722270473309285,6.667320015932807
546,8,41262.375,488.875,8,8,6,8,0,7,8,7,6,8.0,10.0,9.0,14.0,8.0,10.0,6.0,9.0,12.0,2.0,49881.25,47748.4,45365.66666666666,48572.071428571435,52589.0,50881.2,33262.166666666664,45514.33333333334,54008.0,53580.5,623.125,601.8,549.3333333333334,611.6428571428571,594.875,599.5,384.66666666666674,604.3333333333334,684.75,503.0,8.0,9.0,9.0,13.0,8.0,10.0,5.0,9.0,12.0,2.0,5.0,2.0,10.0,14.0,5.0,11.0,7.0,8.0,8.0,2.0,7.0,10.0,9.0,13.0,8.0,10.0,6.0,9.0,9.0,2.0,8.0,10.0,9.0,14.0,8.0,10.0,6.0,9.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,9.0,13.0,8.0,10.0,6.0,9.0,11.0,2.0,8.0,10.0,9.0,13.0,7.0,10.0,6.0,9.0,12.0,1.0,8.0,10.0,9.0,14.0,7.0,10.0,6.0,9.0,12.0,1.0,6.0,8.0,4.0,7.0,8.0,3.0,5.0,8.0,9.0,1.0,1,8.457331299701414,47270.38412277024,567.43085547692,8.545195752671257,8.623542416907732,8.569308497472065,8.842136245011766,0.0,8.624080836279534,8.542184357796588,8.678660293710713,5.721328094554508
547,5,45841.0,535.2,5,5,3,5,0,5,5,5,4,8.0,8.0,10.0,9.0,14.0,8.0,10.0,6.0,9.0,12.0,41262.375,49881.25,47748.4,45365.66666666666,48572.071428571435,52589.0,50881.2,33262.166666666664,45514.33333333334,54008.0,488.875,623.125,601.8,549.3333333333334,611.6428571428571,594.875,599.5,384.66666666666674,604.3333333333334,684.75,8.0,8.0,9.0,9.0,13.0,8.0,10.0,5.0,9.0,12.0,8.0,5.0,2.0,10.0,14.0,5.0,11.0,7.0,8.0,8.0,6.0,7.0,10.0,9.0,13.0,8.0,10.0,6.0,9.0,9.0,8.0,8.0,10.0,9.0,14.0,8.0,10.0,6.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,9.0,9.0,13.0,8.0,10.0,6.0,9.0,11.0,8.0,8.0,10.0,9.0,13.0,7.0,10.0,6.0,9.0,12.0,7.0,8.0,10.0,9.0,14.0,7.0,10.0,6.0,9.0,12.0,6.0,6.0,8.0,4.0,7.0,8.0,3.0,5.0,8.0,9.0,1,7.659566950475885,47435.80183150403,572.2261436464102,8.910403696865,9.176781064801563,8.584486705593811,9.22243413081648,0.0,8.987524131607495,8.674709355741806,9.010982740684591,6.3243741746808215
548,4,56937.5,703.5,3,5,4,4,0,4,4,4,2,5.0,8.0,8.0,10.0,9.0,14.0,8.0,10.0,6.0,9.0,45841.0,41262.375,49881.25,47748.4,45365.66666666666,48572.071428571435,52589.0,50881.2,33262.166666666664,45514.33333333334,535.2,488.875,623.125,601.8,549.3333333333334,611.6428571428571,594.875,599.5,384.66666666666674,604.3333333333334,5.0,8.0,8.0,9.0,9.0,13.0,8.0,10.0,5.0,9.0,5.0,8.0,5.0,2.0,10.0,14.0,5.0,11.0,7.0,8.0,3.0,6.0,7.0,10.0,9.0,13.0,8.0,10.0,6.0,9.0,5.0,8.0,8.0,10.0,9.0,14.0,8.0,10.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,8.0,9.0,9.0,13.0,8.0,10.0,6.0,9.0,5.0,8.0,8.0,10.0,9.0,13.0,7.0,10.0,6.0,9.0,5.0,7.0,8.0,10.0,9.0,14.0,7.0,10.0,6.0,9.0,4.0,6.0,6.0,8.0,4.0,7.0,8.0,3.0,5.0,8.0,1,8.288205627462071,47560.928963108585,569.1496185169534,9.064392667816936,10.28655503277626,8.361267622982885,9.437565372076328,0.0,9.207401792719915,8.832162542246493,9.214434713202428,6.720709135291522
549,8,55614.5,657.0,6,7,8,8,0,8,8,8,6,4.0,5.0,8.0,8.0,10.0,9.0,14.0,8.0,10.0,6.0,56937.5,45841.0,41262.375,49881.25,47748.4,45365.66666666666,48572.071428571435,52589.0,50881.2,33262.166666666664,703.5,535.2,488.875,623.125,601.8,549.3333333333334,611.6428571428571,594.875,599.5,384.66666666666674,3.0,5.0,8.0,8.0,9.0,9.0,13.0,8.0,10.0,5.0,5.0,5.0,8.0,5.0,2.0,10.0,14.0,5.0,11.0,7.0,4.0,3.0,6.0,7.0,10.0,9.0,13.0,8.0,10.0,6.0,4.0,5.0,8.0,8.0,10.0,9.0,14.0,8.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,8.0,9.0,9.0,13.0,8.0,10.0,6.0,4.0,5.0,8.0,8.0,10.0,9.0,13.0,7.0,10.0,6.0,4.0,5.0,7.0,8.0,10.0,9.0,14.0,7.0,10.0,6.0,2.0,4.0,6.0,6.0,8.0,4.0,7.0,8.0,3.0,5.0,1,8.9196120594814,47489.079628319865,570.3271740402466,8.036651517298813,9.049666923166667,8.05215786988086,8.418370809632528,0.0,8.237605447099412,7.8590941891601105,8.242255565139573,4.603841760133235
550,3,47645.33333333334,694.3333333333335,3,2,3,3,0,3,3,3,1,8.0,4.0,5.0,8.0,8.0,10.0,9.0,14.0,8.0,10.0,55614.5,56937.5,45841.0,41262.375,49881.25,47748.4,45365.66666666666,48572.071428571435,52589.0,50881.2,657.0,703.5,535.2,488.875,623.125,601.8,549.3333333333334,611.6428571428571,594.875,599.5,6.0,3.0,5.0,8.0,8.0,9.0,9.0,13.0,8.0,10.0,7.0,5.0,5.0,8.0,5.0,2.0,10.0,14.0,5.0,11.0,8.0,4.0,3.0,6.0,7.0,10.0,9.0,13.0,8.0,10.0,8.0,4.0,5.0,8.0,8.0,10.0,9.0,14.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,5.0,7.0,8.0,9.0,9.0,13.0,8.0,10.0,8.0,4.0,5.0,8.0,8.0,10.0,9.0,13.0,7.0,10.0,8.0,4.0,5.0,7.0,8.0,10.0,9.0,14.0,7.0,10.0,6.0,2.0,4.0,6.0,6.0,8.0,4.0,7.0,8.0,3.0,1,8.904183784155508,47096.46118234708,571.1403213499965,7.297347746373876,7.912795410503304,7.9108371294123945,7.623874987715582,0.0,7.455686732000287,7.136582800539801,7.483475216767843,3.7658028450708336
551,9,42897.0,541.4444444444445,9,9,9,9,0,9,9,9,6,3.0,8.0,4.0,5.0,8.0,8.0,10.0,9.0,14.0,8.0,47645.33333333334,55614.5,56937.5,45841.0,41262.375,49881.25,47748.4,45365.66666666666,48572.071428571435,52589.0,694.3333333333335,657.0,703.5,535.2,488.875,623.125,601.8,549.3333333333334,611.6428571428571,594.875,3.0,6.0,3.0,5.0,8.0,8.0,9.0,9.0,13.0,8.0,2.0,7.0,5.0,5.0,8.0,5.0,2.0,10.0,14.0,5.0,3.0,8.0,4.0,3.0,6.0,7.0,10.0,9.0,13.0,8.0,3.0,8.0,4.0,5.0,8.0,8.0,10.0,9.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,5.0,7.0,8.0,9.0,9.0,13.0,8.0,3.0,8.0,4.0,5.0,8.0,8.0,10.0,9.0,13.0,7.0,3.0,8.0,4.0,5.0,7.0,8.0,10.0,9.0,14.0,7.0,1.0,6.0,2.0,4.0,6.0,6.0,8.0,4.0,7.0,8.0,1,9.28772184480154,46436.21431925157,568.2341449198473,7.950857869719773,9.133054734561119,8.067457630256703,8.25460932817192,0.0,8.045625688570455,7.9595395925994525,8.113317998011869,5.869402338294534
552,14,43260.57142857143,569.4285714285714,14,20,14,14,0,13,14,14,14,9.0,3.0,8.0,4.0,5.0,8.0,8.0,10.0,9.0,14.0,42897.0,47645.33333333334,55614.5,56937.5,45841.0,41262.375,49881.25,47748.4,45365.66666666666,48572.071428571435,541.4444444444445,694.3333333333335,657.0,703.5,535.2,488.875,623.125,601.8,549.3333333333334,611.6428571428571,9.0,3.0,6.0,3.0,5.0,8.0,8.0,9.0,9.0,13.0,9.0,2.0,7.0,5.0,5.0,8.0,5.0,2.0,10.0,14.0,9.0,3.0,8.0,4.0,3.0,6.0,7.0,10.0,9.0,13.0,9.0,3.0,8.0,4.0,5.0,8.0,8.0,10.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,8.0,4.0,5.0,7.0,8.0,9.0,9.0,13.0,9.0,3.0,8.0,4.0,5.0,8.0,8.0,10.0,9.0,13.0,9.0,3.0,8.0,4.0,5.0,7.0,8.0,10.0,9.0,14.0,6.0,1.0,6.0,2.0,4.0,6.0,6.0,8.0,4.0,7.0,1,9.499560860143514,45760.51234188775,573.2338240817285,8.569027930955281,9.65351780311557,8.390817472974973,8.879659052359061,0.0,8.654283863622616,8.729437753084628,8.73516858243512,6.67615250241202
553,9,54988.22222222222,650.8888888888888,8,7,9,9,0,8,9,9,8,14.0,9.0,3.0,8.0,4.0,5.0,8.0,8.0,10.0,9.0,43260.57142857143,42897.0,47645.33333333334,55614.5,56937.5,45841.0,41262.375,49881.25,47748.4,45365.66666666666,569.4285714285714,541.4444444444445,694.3333333333335,657.0,703.5,535.2,488.875,623.125,601.8,549.3333333333334,14.0,9.0,3.0,6.0,3.0,5.0,8.0,8.0,9.0,9.0,20.0,9.0,2.0,7.0,5.0,5.0,8.0,5.0,2.0,10.0,14.0,9.0,3.0,8.0,4.0,3.0,6.0,7.0,10.0,9.0,14.0,9.0,3.0,8.0,4.0,5.0,8.0,8.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,3.0,8.0,4.0,5.0,7.0,8.0,9.0,9.0,14.0,9.0,3.0,8.0,4.0,5.0,8.0,8.0,10.0,9.0,14.0,9.0,3.0,8.0,4.0,5.0,7.0,8.0,10.0,9.0,14.0,6.0,1.0,6.0,2.0,4.0,6.0,6.0,8.0,4.0,1,8.477229768181257,45402.293377729766,566.115400693036,8.56291895649222,8.643359262406264,8.638889177728931,8.859274219807318,0.0,8.640404622188724,8.56114369796311,8.695016014633923,5.732236898810627
554,6,43569.5,497.66666666666674,5,6,6,6,0,6,6,6,4,9.0,14.0,9.0,3.0,8.0,4.0,5.0,8.0,8.0,10.0,54988.22222222222,43260.57142857143,42897.0,47645.33333333334,55614.5,56937.5,45841.0,41262.375,49881.25,47748.4,650.8888888888888,569.4285714285714,541.4444444444445,694.3333333333335,657.0,703.5,535.2,488.875,623.125,601.8,8.0,14.0,9.0,3.0,6.0,3.0,5.0,8.0,8.0,9.0,7.0,20.0,9.0,2.0,7.0,5.0,5.0,8.0,5.0,2.0,9.0,14.0,9.0,3.0,8.0,4.0,3.0,6.0,7.0,10.0,9.0,14.0,9.0,3.0,8.0,4.0,5.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,9.0,3.0,8.0,4.0,5.0,7.0,8.0,9.0,9.0,14.0,9.0,3.0,8.0,4.0,5.0,8.0,8.0,10.0,9.0,14.0,9.0,3.0,8.0,4.0,5.0,7.0,8.0,10.0,8.0,14.0,6.0,1.0,6.0,2.0,4.0,6.0,6.0,8.0,1,7.679709408749309,45578.92286966132,575.2748351935081,8.934409301865935,9.207477936536584,8.656743811535097,9.246210557217323,0.0,9.010740629857512,8.704486227245528,9.03434492853418,6.336909383333648
